id,ground_truth
0,13
1,9
2,13
3,0
4,12
5,5
6,6
7,5
8,4
9,5
10,5
11,9
12,9
13,3
14,1
15,5
16,2
17,8
18,0
19,11
20,0
21,12
22,2
23,1
24,2
25,0
26,0
27,9
28,8
29,11
30,12
31,7
32,8
33,1
34,3
35,1
36,9
37,1
38,12
39,1
40,0
41,1
42,4
43,4
44,0
45,0
46,12
47,4
48,0
49,11
50,12
51,0
52,11
53,10
54,3
55,2
56,2
57,0
58,1
59,11
60,3
61,0
62,6
63,0
64,2
65,1
66,0
67,8
68,2
69,2
70,7
71,13
72,4
73,11
74,8
75,2
76,13
77,0
78,5
79,6
80,0
81,11
82,3
83,6
84,13
85,2
86,4
87,4
88,6
89,13
90,3
91,0
92,1
93,9
94,8
95,5
96,0
97,4
98,12
99,9
100,10
101,8
102,1
103,12
104,12
105,6
106,7
107,10
108,12
109,7
110,13
111,3
112,10
113,2
114,6
115,6
116,10
117,9
118,0
119,10
120,0
121,2
122,5
123,1
124,0
125,0
126,4
127,9
128,0
129,0
130,12
131,4
132,7
133,10
134,1
135,0
136,8
137,1
138,11
139,0
140,4
141,1
142,5
143,1
144,7
145,0
146,9
147,10
148,0
149,4
150,0
151,4
152,7
153,0
154,0
155,4
156,1
157,2
158,7
159,3
160,1
161,3
162,0
163,1
164,0
165,1
166,7
167,0
168,12
169,6
170,0
171,1
172,13
173,10
174,0
175,0
176,11
177,2
178,3
179,2
180,0
181,6
182,6
183,3
184,2
185,1
186,3
187,7
188,7
189,11
190,6
191,4
192,10
193,5
194,0
195,5
196,3
197,0
198,13
199,6
200,13
201,0
202,1
203,3
204,12
205,8
206,0
207,11
208,2
209,9
210,0
211,1
212,0
213,13
214,4
215,0
216,2
217,2
218,0
219,11
220,4
221,3
222,3
223,0
224,1
225,13
226,0
227,13
228,3
229,2
230,8
231,0
232,3
233,2
234,13
235,5
236,12
237,1
238,8
239,0
240,5
241,6
242,4
243,0
244,1
245,9
246,4
247,2
248,8
249,6
250,4
251,10
252,6
253,13
254,5
255,9
256,5
257,13
258,1
259,0
260,1
261,1
262,1
263,1
264,4
265,11
266,0
267,7
268,0
269,13
270,0
271,4
272,11
273,10
274,1
275,9
276,12
277,3
278,1
279,0
280,9
281,10
282,0
283,8
284,3
285,7
286,5
287,3
288,6
289,1
290,10
291,4
292,12
293,5
294,2
295,7
296,2
297,2
298,2
299,2
300,2
301,9
302,8
303,3
304,0
305,1
306,1
307,2
308,9
309,3
310,0
311,0
312,2
313,3
314,0
315,2
316,6
317,1
318,9
319,4
320,5
321,5
322,5
323,4
324,0
325,3
326,0
327,0
328,8
329,5
330,5
331,3
332,3
333,3
334,0
335,5
336,1
337,8
338,5
339,2
340,7
341,0
342,1
343,0
344,8
345,2
346,8
347,1
348,8
349,4
350,8
351,1
352,3
353,1
354,6
355,4
356,0
357,9
358,1
359,10
360,13
361,0
362,5
363,2
364,2
365,6
366,9
367,6
368,3
369,1
370,0
371,3
372,1
373,0
374,1
375,8
376,6
377,3
378,1
379,5
380,12
381,13
382,2
383,0
384,0
385,8
386,0
387,1
388,0
389,9
390,9
391,11
392,4
393,10
394,0
395,0
396,4
397,7
398,4
399,11
400,4
401,11
402,7
403,1
404,10
405,1
406,1
407,1
408,7
409,0
410,1
411,10
412,7
413,0
414,0
415,7
416,0
417,1
418,11
419,12
420,3
421,0
422,2
423,12
424,2
425,4
426,3
427,10
428,1
429,2
430,7
431,0
432,0
433,3
434,0
435,11
436,7
437,6
438,1
439,3
440,11
441,2
442,2
443,7
444,0
445,3
446,2
447,6
448,7
449,0
450,2
451,10
452,3
453,11
454,0
455,6
456,2
457,3
458,5
459,3
460,3
461,8
462,1
463,8
464,7
465,6
466,1
467,6
468,7
469,3
470,1
471,1
472,3
473,5
474,6
475,5
476,9
477,1
478,0
479,0
480,3
481,5
482,4
483,4
484,4
485,1
486,1
487,10
488,9
489,3
490,7
491,1
492,10
493,2
494,12
495,6
496,5
497,13
498,12
499,0
