id,ground_truth
0,11
1,7
2,3
3,9
4,6
5,3
6,11
7,6
8,0
9,11
10,0
11,9
12,11
13,6
14,6
15,2
16,10
17,0
18,11
19,4
20,8
21,10
22,0
23,8
24,9
25,3
26,4
27,12
28,3
29,1
30,0
31,11
32,2
33,10
34,5
35,12
36,4
37,10
38,3
39,8
40,5
41,9
42,7
43,3
44,7
45,2
46,0
47,6
48,1
49,4
50,0
51,6
52,5
53,3
54,0
55,3
56,9
57,12
58,11
59,3
60,6
61,12
62,0
63,1
64,5
65,12
66,6
67,8
68,5
69,9
70,5
71,3
72,3
73,8
74,8
75,1
76,7
77,4
78,1
79,6
80,5
81,7
82,4
83,8
84,3
85,10
86,6
87,5
88,1
89,8
90,0
91,6
92,8
93,2
94,12
95,12
96,0
97,0
98,4
99,1
100,3
101,7
102,0
103,7
104,11
105,0
106,1
107,0
108,2
109,12
110,3
111,1
112,3
113,0
114,3
115,3
116,12
117,6
118,12
119,5
120,9
121,4
122,10
123,5
124,9
125,0
126,2
127,10
128,5
129,9
130,7
131,9
132,2
133,2
134,2
135,12
136,0
137,2
138,0
139,0
140,7
141,0
142,0
143,2
144,9
145,4
146,11
147,3
148,8
149,12
150,5
151,0
152,0
153,0
154,3
155,7
156,6
157,2
158,2
159,1
160,5
161,12
162,0
163,1
164,9
165,0
166,2
167,7
168,0
169,0
170,5
171,0
172,5
173,1
174,0
175,2
176,0
177,4
178,2
179,1
180,1
181,9
182,0
183,4
184,2
185,0
186,8
187,2
188,6
189,0
190,2
191,2
192,0
193,9
194,4
195,4
196,4
197,0
198,3
199,1
200,7
201,8
202,7
203,2
204,8
205,0
206,5
207,7
208,6
209,1
210,2
211,0
212,7
213,2
214,5
215,7
216,2
217,2
218,11
219,6
220,4
221,2
222,5
223,1
224,10
225,8
226,0
227,4
228,4
229,1
230,0
231,11
232,6
233,6
234,0
235,7
236,7
237,2
238,10
239,8
240,10
241,4
242,8
243,12
244,2
245,1
246,4
247,0
248,12
249,4
250,7
251,1
252,8
253,4
254,10
255,12
256,10
257,8
258,9
259,0
260,11
261,2
262,0
263,0
264,4
265,6
266,0
267,0
268,0
269,0
270,10
271,9
272,1
273,3
274,2
275,8
276,10
277,7
278,2
279,3
280,11
281,9
282,0
283,0
284,9
285,0
286,10
287,3
288,12
289,4
290,0
291,0
292,0
293,11
294,5
295,1
296,10
297,1
298,10
299,6
300,3
301,4
302,1
303,1
304,1
305,6
306,6
307,2
308,11
309,7
310,1
311,3
312,12
313,0
314,9
315,4
316,6
317,3
318,1
319,6
320,4
321,6
322,3
323,3
324,8
325,5
326,5
327,4
328,4
329,4
330,1
331,2
332,7
333,1
334,5
335,6
336,3
337,8
338,1
339,1
340,0
341,3
342,6
343,8
344,11
345,0
346,0
347,7
348,4
349,0
350,7
351,0
352,0
353,11
354,7
355,5
356,10
357,7
358,7
359,0
360,9
361,6
362,1
363,2
364,12
365,0
366,7
367,6
368,7
369,0
370,8
371,0
372,2
373,11
374,6
375,1
376,0
377,9
378,9
379,0
380,9
381,9
382,2
383,0
384,0
385,7
386,12
387,4
388,2
389,2
390,10
391,11
392,8
393,7
394,0
395,3
396,8
397,1
398,4
399,10
400,10
401,2
402,3
403,2
404,4
405,5
406,5
407,0
408,3
409,2
410,5
411,10
412,5
413,0
414,11
415,2
416,3
417,2
418,1
419,0
420,3
421,0
422,5
423,0
424,8
425,3
426,3
427,1
428,3
429,4
430,5
431,6
432,0
433,1
434,2
435,2
436,12
437,0
438,0
439,5
440,1
441,2
442,6
443,1
444,4
445,5
446,8
447,1
448,1
449,8
450,1
451,1
452,3
453,8
454,0
455,1
456,4
457,5
458,4
459,0
460,4
461,0
462,6
463,2
464,5
465,4
466,6
467,7
468,11
469,1
470,0
471,2
472,11
473,11
474,1
475,6
476,4
477,10
478,3
479,6
480,1
481,0
482,5
483,1
484,6
485,5
486,5
487,8
488,0
489,3
490,5
491,0
492,12
493,8
494,4
495,8
496,5
497,0
498,9
499,0
