id,ground_truth
0,29
1,175
2,26
3,161
4,16
5,212
6,233
7,79
8,103
9,126
10,159
11,83
12,100
13,156
14,257
15,160
16,44
17,71
18,71
19,16
20,206
21,149
22,38
23,18
24,129
25,72
26,126
27,45
28,45
29,26
30,250
31,77
32,235
33,141
34,205
35,223
36,105
37,2
38,219
39,80
40,232
41,106
42,14
43,271
44,266
45,197
46,133
47,171
48,241
49,186
50,44
51,102
52,77
53,15
54,140
55,254
56,189
57,161
58,178
59,231
60,215
61,97
62,169
63,220
64,25
65,140
66,105
67,181
68,20
69,169
70,29
71,41
72,259
73,156
74,259
75,35
76,35
77,100
78,260
79,94
80,257
81,211
82,122
83,57
84,26
85,153
86,106
87,235
88,35
89,44
90,55
91,56
92,225
93,182
94,210
95,43
96,104
97,213
98,136
99,245
100,276
101,22
102,270
103,111
104,99
105,29
106,234
107,22
108,134
109,131
110,186
111,113
112,209
113,39
114,180
115,220
116,132
117,33
118,33
119,47
120,161
121,268
122,266
123,221
124,255
125,43
126,141
127,251
128,199
129,161
130,111
131,42
132,79
133,45
134,33
135,72
136,58
137,39
138,47
139,77
140,74
141,157
142,132
143,71
144,117
145,100
146,69
147,87
148,49
149,18
150,22
151,199
152,218
153,37
154,205
155,56
156,236
157,257
158,242
159,1
160,176
161,1
162,86
163,73
164,95
165,88
166,17
167,155
168,117
169,73
170,8
171,74
172,195
173,43
174,47
175,5
176,191
177,78
178,23
179,153
180,116
181,143
182,277
183,30
184,32
185,65
186,273
187,166
188,119
189,38
190,86
191,126
192,132
193,13
194,246
195,138
196,46
197,60
198,174
199,33
200,267
201,93
202,267
203,153
204,223
205,35
206,37
207,60
208,194
209,113
210,86
211,50
212,66
213,213
214,85
215,208
216,51
217,121
218,96
219,202
220,31
221,139
222,140
223,235
224,37
225,35
226,55
227,277
228,87
229,68
230,102
231,71
232,93
233,240
234,9
235,87
236,43
237,58
238,48
239,242
240,93
241,25
242,37
243,180
244,62
245,12
246,7
247,74
248,75
249,114
250,68
251,55
252,221
253,10
254,218
255,257
256,117
257,74
258,250
259,13
260,147
261,191
262,7
263,124
264,3
265,116
266,119
267,202
268,155
269,115
270,11
271,18
272,215
273,180
274,59
275,35
276,65
277,98
278,127
279,13
280,196
281,156
282,36
283,167
284,264
285,140
286,139
287,75
288,53
289,19
290,89
291,8
292,30
293,15
294,76
295,171
296,119
297,15
298,238
299,199
300,69
301,57
302,67
303,32
304,158
305,29
306,239
307,0
308,18
309,100
310,17
311,205
312,27
313,146
314,10
315,128
316,27
317,260
318,197
319,135
320,216
321,102
322,223
323,76
324,252
325,16
326,198
327,99
328,105
329,135
330,222
331,1
332,267
333,149
334,120
335,3
336,142
337,130
338,238
339,28
340,37
341,187
342,261
343,38
344,113
345,41
346,103
347,59
348,28
349,11
350,61
351,210
352,46
353,87
354,70
355,60
356,154
357,83
358,3
359,48
360,30
361,56
362,219
363,240
364,4
365,224
366,24
367,24
368,8
369,18
370,163
371,198
372,68
373,25
374,68
375,43
376,171
377,192
378,207
379,1
380,55
381,27
382,164
383,115
384,74
385,147
386,278
387,243
388,88
389,65
390,95
391,105
392,7
393,266
394,47
395,109
396,64
397,63
398,53
399,26
400,52
401,21
402,111
403,57
404,229
405,63
406,38
407,100
408,97
409,70
410,0
411,130
412,31
413,32
414,115
415,116
416,7
417,43
418,23
419,4
420,131
421,10
422,64
423,219
424,27
425,108
426,267
427,77
428,97
429,112
430,114
431,142
432,145
433,129
434,82
435,41
436,189
437,126
438,0
439,99
440,40
441,164
442,33
443,40
444,102
445,107
446,31
447,68
448,59
449,19
450,22
451,38
452,19
453,54
454,62
455,40
456,258
457,157
458,40
459,16
460,62
461,52
462,30
463,170
464,216
465,3
466,179
467,23
468,8
469,69
470,200
471,156
472,172
473,10
474,45
475,172
476,83
477,50
478,179
479,25
480,233
481,110
482,56
483,241
484,78
485,74
486,174
487,225
488,77
489,225
490,95
491,50
492,64
493,225
494,186
495,85
496,42
497,267
498,33
499,261
500,15
501,131
502,244
503,241
504,20
505,84
506,114
507,36
508,93
509,19
510,264
511,72
512,217
513,78
514,235
515,93
516,31
517,35
518,89
519,22
520,22
521,169
522,178
523,227
524,5
525,92
526,28
527,99
528,128
529,103
530,34
531,123
532,114
533,45
534,161
535,58
536,83
537,50
538,189
539,5
540,171
541,159
542,19
543,62
544,67
545,121
546,228
547,208
548,17
549,148
550,129
551,112
552,1
553,77
554,167
555,169
556,156
557,6
558,209
559,5
560,259
561,0
562,4
563,100
564,213
565,66
566,80
567,45
568,98
569,155
570,146
571,140
572,35
573,165
574,82
575,59
576,211
577,135
578,219
579,196
580,131
581,264
582,154
583,231
584,55
585,25
586,96
587,256
588,78
589,129
590,211
591,29
592,123
593,244
594,195
595,209
596,134
597,127
598,255
599,39
600,45
601,125
602,81
603,116
604,240
605,157
606,104
607,181
608,29
609,41
610,39
611,150
612,84
613,185
614,149
615,180
616,125
617,177
618,70
619,160
620,122
621,183
622,92
623,91
624,220
625,274
626,221
627,95
628,151
629,41
630,249
631,31
632,158
633,117
634,82
635,143
636,167
637,192
638,173
639,250
640,87
641,238
642,3
643,194
644,76
645,46
646,260
647,122
648,152
649,77
650,71
651,83
652,100
653,96
654,10
655,183
656,95
657,29
658,178
659,7
660,173
661,25
662,149
663,25
664,242
665,75
666,198
667,105
668,205
669,269
670,94
671,36
672,155
673,194
674,39
675,258
676,129
677,41
678,99
679,112
680,46
681,152
682,87
683,37
684,17
685,102
686,90
687,196
688,28
689,187
690,53
691,215
692,16
693,59
694,98
695,5
696,35
697,223
698,241
699,68
700,86
701,93
702,215
703,216
704,231
705,54
706,133
707,35
708,58
709,91
710,61
711,69
712,168
713,108
714,222
715,258
716,28
717,274
718,22
719,47
720,103
721,135
722,245
723,145
724,42
725,150
726,263
727,78
728,180
729,59
730,25
731,76
732,122
733,153
734,52
735,16
736,28
737,68
738,155
739,1
740,217
741,227
742,5
743,71
744,216
745,28
746,166
747,42
748,44
749,196
750,214
751,66
752,55
753,49
754,51
755,109
756,19
757,3
758,78
759,27
760,50
761,263
762,25
763,6
764,20
765,32
766,237
767,271
768,61
769,99
770,111
771,4
772,17
773,19
774,131
775,91
776,11
777,52
778,203
779,78
780,199
781,78
782,28
783,148
784,222
785,147
786,193
787,229
788,42
789,91
790,21
791,19
792,13
793,26
794,4
795,69
796,155
797,123
798,44
799,11
800,182
801,224
802,140
803,124
804,117
805,92
806,1
807,80
808,41
809,145
810,126
811,25
812,205
813,40
814,121
815,2
816,101
817,3
818,163
819,217
820,76
821,214
822,41
823,80
824,159
825,121
826,269
827,44
828,176
829,162
830,19
831,155
832,26
833,114
834,2
835,10
836,273
837,9
838,26
839,181
840,272
841,77
842,99
843,41
844,27
845,0
846,10
847,54
848,126
849,213
850,252
851,47
852,179
853,118
854,168
855,21
856,30
857,217
858,181
859,76
860,216
861,250
862,227
863,139
864,169
865,43
866,104
867,217
868,56
869,160
870,38
871,24
872,206
873,7
874,158
875,23
876,255
877,166
878,51
879,254
880,99
881,52
882,60
883,0
884,11
885,234
886,47
887,173
888,61
889,136
890,95
891,28
892,55
893,121
894,49
895,261
896,7
897,20
898,153
899,278
900,161
901,9
902,84
903,226
904,267
905,202
906,184
907,10
908,21
909,100
910,75
911,261
912,79
913,64
914,93
915,264
916,107
917,139
918,27
919,34
920,0
921,215
922,268
923,23
924,133
925,17
926,21
927,116
928,20
929,144
930,8
931,1
932,144
933,195
934,16
935,10
936,49
937,272
938,113
939,59
940,37
941,178
942,14
943,138
944,39
945,79
946,24
947,11
948,27
949,16
950,35
951,102
952,108
953,133
954,277
955,176
956,105
957,33
958,135
959,8
960,181
961,27
962,30
963,194
964,42
965,211
966,275
967,244
968,18
969,245
970,7
971,58
972,192
973,213
974,27
975,13
976,26
977,172
978,274
979,69
980,188
981,43
982,7
983,43
984,49
985,130
986,244
987,269
988,266
989,94
990,46
991,243
992,59
993,81
994,67
995,75
996,26
997,8
998,89
999,136
1000,139
1001,58
1002,70
1003,180
1004,45
1005,94
1006,22
1007,44
1008,192
1009,269
1010,109
1011,237
1012,220
1013,83
1014,74
1015,268
1016,14
1017,56
1018,234
1019,155
1020,148
1021,30
1022,50
1023,178
1024,45
1025,164
1026,122
1027,267
1028,157
1029,23
1030,121
1031,271
1032,162
1033,137
1034,161
1035,263
1036,177
1037,84
1038,111
1039,44
1040,37
1041,109
1042,21
1043,238
1044,45
1045,120
1046,72
1047,25
1048,121
1049,124
1050,189
1051,144
1052,93
1053,6
1054,35
1055,179
1056,44
1057,22
1058,29
1059,95
1060,60
1061,203
1062,53
1063,106
1064,124
1065,67
1066,51
1067,80
1068,137
1069,67
1070,165
1071,121
1072,117
1073,20
1074,237
1075,145
1076,209
1077,101
1078,92
1079,237
1080,223
1081,126
1082,271
1083,223
1084,16
1085,69
1086,74
1087,99
1088,229
1089,98
1090,90
1091,61
1092,123
1093,183
1094,66
1095,53
1096,121
1097,144
1098,144
1099,55
1100,150
1101,51
1102,25
1103,108
1104,175
1105,96
1106,261
1107,159
1108,235
1109,169
1110,40
1111,121
1112,6
1113,174
1114,127
1115,184
1116,4
1117,89
1118,170
1119,194
1120,273
1121,10
1122,244
1123,83
1124,254
1125,196
1126,14
1127,200
1128,100
1129,242
1130,31
1131,95
1132,44
1133,188
1134,2
1135,86
1136,261
1137,39
1138,49
1139,29
1140,137
1141,32
1142,201
1143,76
1144,164
1145,180
1146,191
1147,43
1148,129
1149,216
1150,223
1151,176
1152,120
1153,232
1154,154
1155,1
1156,2
1157,150
1158,83
1159,10
1160,95
1161,144
1162,168
1163,103
1164,3
1165,186
1166,104
1167,230
1168,228
1169,162
1170,166
1171,140
1172,207
1173,85
1174,234
1175,124
1176,92
1177,30
1178,107
1179,202
1180,96
1181,12
1182,179
1183,171
1184,198
1185,182
1186,12
1187,138
1188,176
1189,32
1190,152
1191,86
1192,161
1193,54
1194,25
1195,28
1196,196
1197,48
1198,95
1199,201
1200,29
1201,186
1202,189
1203,62
1204,208
1205,240
1206,18
1207,173
1208,95
1209,63
1210,42
1211,48
1212,130
1213,59
1214,50
1215,39
1216,152
1217,124
1218,17
1219,47
1220,14
1221,34
1222,116
1223,153
1224,35
1225,208
1226,20
1227,231
1228,17
1229,79
1230,193
1231,60
1232,32
1233,61
1234,269
1235,38
1236,164
1237,57
1238,64
1239,204
1240,59
1241,23
1242,150
1243,25
1244,164
1245,51
1246,207
1247,8
1248,58
1249,33
1250,113
1251,130
1252,40
1253,216
1254,63
1255,71
1256,78
1257,13
1258,77
1259,125
1260,5
1261,213
1262,181
1263,255
1264,71
1265,167
1266,40
1267,240
1268,30
1269,185
1270,63
1271,57
1272,64
1273,148
1274,205
1275,137
1276,14
1277,121
1278,7
1279,262
1280,58
1281,93
1282,19
1283,114
1284,276
1285,162
1286,207
1287,188
1288,191
1289,17
1290,51
1291,14
1292,103
1293,122
1294,90
1295,8
1296,27
1297,3
1298,13
1299,2
1300,159
1301,204
1302,65
1303,140
1304,29
1305,47
1306,190
1307,109
1308,1
1309,87
1310,13
1311,90
1312,82
1313,11
1314,23
1315,23
1316,258
1317,30
1318,0
1319,189
1320,132
1321,22
1322,258
1323,54
1324,52
1325,23
1326,6
1327,1
1328,178
1329,78
1330,8
1331,260
1332,129
1333,144
1334,18
1335,82
1336,140
1337,21
1338,27
1339,24
1340,250
1341,192
1342,66
1343,13
1344,46
1345,220
1346,123
1347,2
1348,51
1349,269
1350,214
1351,192
1352,7
1353,109
1354,25
1355,188
1356,54
1357,18
1358,148
1359,8
1360,147
1361,86
1362,10
1363,118
1364,190
1365,227
1366,13
1367,260
1368,61
1369,226
1370,12
1371,108
1372,136
1373,172
1374,33
1375,31
1376,228
1377,18
1378,22
1379,221
1380,104
1381,150
1382,259
1383,135
1384,74
1385,137
1386,20
1387,91
1388,18
1389,8
1390,73
1391,250
1392,71
1393,136
1394,120
1395,241
1396,55
1397,27
1398,237
1399,49
1400,22
1401,0
1402,273
1403,75
1404,42
1405,42
1406,198
1407,36
1408,82
1409,162
1410,37
1411,250
1412,125
1413,53
1414,245
1415,96
1416,14
1417,109
1418,245
1419,16
1420,21
1421,247
1422,136
1423,21
1424,21
1425,22
1426,259
1427,7
1428,147
1429,1
1430,236
1431,8
1432,109
1433,105
1434,14
1435,24
1436,270
1437,270
1438,30
1439,211
1440,27
1441,20
1442,5
1443,128
1444,141
1445,87
1446,193
1447,7
1448,14
1449,14
1450,64
1451,167
1452,53
1453,40
1454,14
1455,128
1456,108
1457,39
1458,103
1459,90
1460,43
1461,260
1462,214
1463,100
1464,110
1465,20
1466,184
1467,196
1468,251
1469,10
1470,102
1471,18
1472,61
1473,35
1474,20
1475,225
1476,172
1477,3
1478,127
1479,227
1480,119
1481,29
1482,24
1483,41
1484,231
1485,50
1486,58
1487,17
1488,42
1489,172
1490,69
1491,156
1492,20
1493,0
1494,38
1495,39
1496,15
1497,26
1498,64
1499,39
1500,226
1501,97
1502,32
1503,34
1504,41
1505,153
1506,34
1507,78
1508,80
1509,89
1510,55
1511,156
1512,59
1513,64
1514,165
1515,72
1516,44
1517,26
1518,136
1519,92
1520,220
1521,197
1522,68
1523,115
1524,69
1525,31
1526,219
1527,63
1528,70
1529,50
1530,24
1531,221
1532,174
1533,33
1534,93
1535,44
1536,259
1537,38
1538,110
1539,10
1540,141
1541,51
1542,45
1543,182
1544,224
1545,192
1546,77
1547,37
1548,20
1549,44
1550,238
1551,159
1552,278
1553,83
1554,88
1555,166
1556,32
1557,134
1558,45
1559,90
1560,174
1561,133
1562,105
1563,171
1564,48
1565,88
1566,192
1567,11
1568,99
