id,ground_truth
0,33
1,82
2,213
3,239
4,274
5,251
6,159
7,233
8,155
9,149
10,44
11,77
12,98
13,171
14,108
15,32
16,122
17,237
18,164
19,34
20,172
21,21
22,114
23,246
24,185
25,99
26,31
27,15
28,227
29,203
30,13
31,0
32,164
33,104
34,157
35,130
36,164
37,81
38,63
39,258
40,69
41,102
42,224
43,107
44,5
45,49
46,64
47,27
48,186
49,115
50,80
51,245
52,95
53,220
54,46
55,210
56,34
57,51
58,18
59,112
60,199
61,158
62,99
63,272
64,173
65,118
66,7
67,56
68,19
69,98
70,136
71,241
72,60
73,219
74,144
75,149
76,2
77,204
78,158
79,90
80,260
81,113
82,38
83,22
84,127
85,263
86,127
87,210
88,146
89,93
90,76
91,54
92,47
93,37
94,32
95,251
96,269
97,273
98,249
99,90
100,198
101,246
102,129
103,57
104,155
105,221
106,208
107,32
108,108
109,216
110,102
111,51
112,59
113,159
114,45
115,170
116,102
117,199
118,35
119,89
120,203
121,269
122,134
123,173
124,150
125,156
126,191
127,252
128,33
129,194
130,116
131,77
132,69
133,249
134,49
135,108
136,50
137,77
138,249
139,78
140,8
141,237
142,189
143,20
144,182
145,174
146,39
147,55
148,37
149,257
150,195
151,217
152,270
153,125
154,178
155,177
156,86
157,235
158,1
159,40
160,110
161,156
162,2
163,270
164,164
165,111
166,245
167,123
168,238
169,248
170,11
171,64
172,2
173,272
174,89
175,170
176,235
177,11
178,10
179,238
180,252
181,83
182,117
183,34
184,25
185,207
186,50
187,9
188,66
189,5
190,174
191,200
192,3
193,49
194,198
195,47
196,163
197,157
198,6
199,44
200,219
201,215
202,17
203,38
204,223
205,10
206,72
207,30
208,49
209,172
210,199
211,231
212,262
213,89
214,240
215,120
216,231
217,137
218,36
219,20
220,130
221,270
222,192
223,3
224,38
225,65
226,153
227,182
228,83
229,42
230,43
231,228
232,55
233,51
234,67
235,112
236,11
237,17
238,168
239,203
240,252
241,105
242,201
243,0
244,98
245,94
246,18
247,38
248,3
249,33
250,235
251,148
252,145
253,91
254,94
255,23
256,203
257,84
258,21
259,39
260,86
261,113
262,108
263,85
264,71
265,64
266,117
267,101
268,242
269,29
270,261
271,85
272,176
273,162
274,120
275,81
276,20
277,144
278,9
279,246
280,94
281,21
282,42
283,3
284,199
285,2
286,28
287,79
288,61
289,38
290,77
291,193
292,38
293,20
294,72
295,155
296,2
297,138
298,202
299,45
300,176
301,142
302,1
303,163
304,172
305,80
306,172
307,147
308,61
309,106
310,258
311,4
312,45
313,82
314,158
315,4
316,104
317,76
318,30
319,117
320,143
321,18
322,131
323,91
324,30
325,32
326,109
327,247
328,191
329,53
330,25
331,70
332,95
333,256
334,141
335,160
336,79
337,24
338,262
339,201
340,207
341,150
342,49
343,196
344,257
345,128
346,114
347,126
348,191
349,14
350,104
351,10
352,199
353,246
354,156
355,62
356,81
357,129
358,142
359,182
360,154
361,66
362,26
363,121
364,199
365,126
366,21
367,126
368,13
369,73
370,246
371,255
372,257
373,190
374,32
375,182
376,139
377,201
378,242
379,182
380,84
381,264
382,0
383,236
384,62
385,162
386,218
387,216
388,11
389,267
390,107
391,116
392,5
393,9
394,33
395,257
396,227
397,6
398,236
399,205
400,17
401,52
402,164
403,166
404,119
405,223
406,165
407,37
408,67
409,267
410,213
411,211
412,35
413,209
414,134
415,11
416,81
417,241
418,21
419,33
420,171
421,223
422,11
423,51
424,72
425,40
426,220
427,205
428,64
429,49
430,211
431,182
432,44
433,3
434,142
435,20
436,3
437,41
438,11
439,111
440,88
441,207
442,52
443,187
444,51
445,226
446,39
447,29
448,2
449,40
450,136
451,28
452,18
453,50
454,150
455,228
456,21
457,12
458,43
459,37
460,151
461,179
462,30
463,117
464,85
465,68
466,6
467,181
468,183
469,7
470,209
471,23
472,116
473,83
474,86
475,58
476,132
477,175
478,50
479,33
480,246
481,2
482,100
483,17
484,25
485,150
486,1
487,26
488,34
489,71
490,260
491,238
492,70
493,17
494,51
495,8
496,11
497,91
498,68
499,204
500,34
501,82
502,99
503,93
504,85
505,39
506,54
507,55
508,11
509,66
510,108
511,12
512,45
513,84
514,145
515,134
516,123
517,49
518,214
519,233
520,205
521,177
522,113
523,45
524,85
525,28
526,248
527,87
528,75
529,217
530,0
531,31
532,185
533,19
534,88
535,21
536,75
537,73
538,34
539,102
540,223
541,54
542,53
543,83
544,64
545,119
546,76
547,261
548,208
549,115
550,54
551,79
552,6
553,69
554,70
555,58
556,92
557,9
558,60
559,150
560,29
561,119
562,82
563,185
564,152
565,14
566,54
567,93
568,199
569,245
570,220
571,140
572,9
573,92
574,91
575,245
576,210
577,123
578,187
579,136
580,232
581,227
582,171
583,205
584,120
585,185
586,99
587,62
588,269
589,167
590,104
591,114
592,195
593,247
594,202
595,181
596,105
597,107
598,67
599,0
600,118
601,28
602,256
603,199
604,186
605,133
606,148
607,6
608,148
609,23
610,18
611,81
612,258
613,18
614,153
615,10
616,128
617,236
618,137
619,41
620,116
621,176
622,8
623,41
624,149
625,226
626,84
627,2
628,221
629,260
630,132
631,5
632,44
633,68
634,82
635,175
636,14
637,29
638,107
639,42
640,183
641,20
642,2
643,150
644,258
645,138
646,45
647,235
648,75
649,44
650,253
651,38
652,47
653,116
654,75
655,109
656,52
657,110
658,198
659,165
660,208
661,20
662,114
663,225
664,216
665,3
666,72
667,37
668,65
669,122
670,227
671,2
672,222
673,99
674,62
675,188
676,157
677,220
678,96
679,37
680,195
681,252
682,176
683,24
684,232
685,110
686,49
687,255
688,135
689,85
690,219
691,168
692,115
693,115
694,222
695,158
696,175
697,254
698,20
699,69
700,4
701,125
702,7
703,63
704,212
705,184
706,152
707,112
708,8
709,201
710,169
711,25
712,105
713,74
714,6
715,55
716,133
717,34
718,12
719,1
720,133
721,43
722,57
723,250
724,63
725,118
726,11
727,181
728,22
729,173
730,126
731,121
732,52
733,94
734,105
735,50
736,139
737,116
738,63
739,70
740,13
741,10
742,78
743,165
744,24
745,77
746,88
747,191
748,83
749,61
750,235
751,73
752,57
753,156
754,193
755,140
756,104
757,166
758,272
759,61
760,33
761,62
762,0
763,146
764,51
765,13
766,83
767,26
768,175
769,206
770,45
771,88
772,13
773,64
774,3
775,11
776,2
777,258
778,72
779,80
780,140
781,59
782,87
783,87
784,29
785,145
786,127
787,153
788,60
789,255
790,218
791,99
792,5
793,194
794,6
795,55
796,1
797,274
798,23
799,177
800,240
801,144
802,219
803,94
804,24
805,27
806,31
807,15
808,75
809,51
810,125
811,79
812,29
813,44
814,195
815,115
816,175
817,109
818,104
819,7
820,114
821,25
822,23
823,81
824,229
825,145
826,186
827,122
828,238
829,2
830,28
831,16
832,14
833,12
834,24
835,5
836,30
837,61
838,50
839,12
840,123
841,230
842,249
843,188
844,24
845,130
846,75
847,110
848,11
849,65
850,252
851,7
852,65
853,25
854,160
855,26
856,25
857,139
858,32
859,18
860,64
861,8
862,128
863,149
864,195
865,240
866,274
867,33
868,175
869,115
870,19
871,1
872,54
873,202
874,33
875,238
876,6
877,39
878,44
879,65
880,14
881,97
882,5
883,32
884,159
885,193
886,50
887,4
888,240
889,212
890,273
891,257
892,20
893,194
894,6
895,52
896,18
897,252
898,123
899,76
900,181
901,138
902,4
903,138
904,10
905,171
906,38
907,228
908,182
909,153
910,209
911,24
912,18
913,265
914,266
915,101
916,10
917,27
918,269
919,46
920,97
921,89
922,10
923,126
924,20
925,26
926,111
927,170
928,223
929,145
930,49
931,121
932,131
933,0
934,55
935,48
936,24
937,177
938,254
939,27
940,1
941,152
942,34
943,210
944,17
945,10
946,216
947,29
948,234
949,169
950,114
951,173
952,226
953,19
954,7
955,13
956,61
957,100
958,132
959,8
960,262
961,56
962,241
963,10
964,194
965,11
966,191
967,50
968,240
969,175
970,4
971,21
972,181
973,5
974,222
975,16
976,75
977,35
