id,ground_truth
0,200
1,115
2,87
3,188
4,196
5,18
6,96
7,65
8,60
9,25
10,174
11,275
12,147
13,90
14,156
15,35
16,105
17,3
18,37
19,34
20,30
21,238
22,73
23,84
24,200
25,11
26,200
27,24
28,205
29,208
30,50
31,77
32,134
33,232
34,101
35,7
36,78
37,64
38,62
39,4
40,120
41,154
42,143
43,202
44,29
45,183
46,262
47,6
48,92
49,108
50,212
51,88
52,54
53,33
54,48
55,73
56,212
57,22
58,170
59,112
60,213
61,221
62,151
63,16
64,161
65,159
66,268
67,211
68,168
69,17
70,162
71,157
72,151
73,196
74,186
75,259
76,153
77,133
78,11
79,41
80,201
81,153
82,199
83,213
84,140
85,132
86,154
87,226
88,6
89,204
90,0
91,98
92,233
93,221
94,18
95,215
96,205
97,194
98,39
99,106
100,35
101,162
102,23
103,111
104,1
105,200
106,130
107,244
108,200
109,13
110,110
111,162
112,106
113,5
114,245
115,260
116,269
117,39
118,235
119,39
120,43
121,245
122,38
123,42
124,12
125,19
126,121
127,154
128,193
129,129
130,273
131,167
132,155
133,106
134,79
135,43
136,31
137,4
138,235
139,49
140,209
141,55
142,79
143,83
144,55
145,96
146,135
147,80
148,161
149,137
150,39
151,101
152,237
153,119
154,280
155,143
156,68
157,75
158,98
159,12
160,17
161,96
162,191
163,251
164,54
165,209
166,39
167,239
168,0
169,158
170,169
171,248
172,95
173,243
174,148
175,195
176,16
177,219
178,162
179,64
180,148
181,60
182,205
183,97
184,38
185,238
186,156
187,48
188,41
189,123
190,22
191,191
192,205
193,277
194,122
195,280
196,154
197,0
198,132
199,188
200,190
201,18
202,44
203,237
204,189
205,84
206,152
207,196
208,204
209,229
210,71
211,60
212,272
213,5
214,29
215,31
216,0
217,192
218,42
219,166
220,242
221,0
222,38
223,275
224,48
225,148
226,247
227,177
228,77
229,235
230,59
231,49
232,164
233,88
234,42
235,271
236,34
237,231
238,166
239,26
240,61
241,196
242,115
243,8
244,247
245,44
246,63
247,4
248,273
249,129
250,90
251,126
252,279
253,273
254,95
255,70
256,127
257,260
258,187
259,125
260,274
261,106
262,260
263,255
264,92
265,39
266,18
267,155
268,191
269,128
270,189
271,22
272,161
273,132
274,41
275,107
276,138
277,62
278,46
279,205
280,151
281,237
282,140
283,183
284,115
285,139
286,127
287,37
288,77
289,74
290,112
291,113
292,219
293,60
294,183
295,22
296,27
297,221
298,208
299,117
300,151
301,157
302,223
303,13
304,108
305,225
306,104
307,258
308,258
309,181
310,61
311,170
312,84
313,181
314,153
315,20
316,219
317,178
318,263
319,165
320,218
321,24
322,81
323,215
324,127
325,218
326,254
327,187
328,91
329,128
330,46
331,19
332,158
333,24
334,4
335,34
336,122
337,139
338,165
339,76
340,185
341,10
342,0
343,156
344,153
345,242
346,41
347,113
348,25
349,264
350,79
351,53
352,27
353,150
354,44
355,38
356,63
357,152
358,47
359,22
360,16
361,276
362,220
363,100
364,19
365,268
366,56
367,153
368,44
369,12
370,43
371,41
372,94
373,9
374,13
375,18
376,120
377,31
378,173
379,106
380,227
381,29
382,225
383,58
384,97
385,127
386,23
387,130
388,168
389,224
390,85
391,67
392,97
393,165
394,42
395,151
396,104
397,215
398,156
399,218
400,86
401,86
402,9
403,105
404,23
405,105
406,14
407,126
408,77
409,135
410,115
411,107
412,224
413,136
414,223
415,227
416,26
417,124
418,120
419,14
420,6
421,222
422,222
423,142
424,30
425,53
426,210
427,252
428,187
429,241
430,236
431,156
432,265
433,43
434,221
435,211
436,90
437,192
438,9
439,186
440,194
441,214
442,270
443,18
444,26
445,173
446,35
447,21
448,234
449,33
450,218
451,179
452,226
453,22
454,145
455,49
456,131
457,161
458,173
459,219
460,173
461,33
462,118
463,2
464,56
465,185
466,1
467,50
468,215
469,29
470,244
471,159
472,249
473,135
474,216
475,109
476,22
477,49
478,278
479,1
480,59
481,134
482,20
483,15
484,15
485,139
486,26
487,33
488,173
489,161
490,89
491,98
492,71
493,255
494,210
495,50
496,57
497,20
498,174
499,103
500,5
501,101
502,34
503,179
504,96
505,53
506,37
507,153
508,92
509,27
510,36
511,17
512,66
513,72
514,141
515,119
516,126
517,127
518,43
519,27
520,31
521,24
522,83
523,13
524,101
525,94
526,48
527,77
528,76
529,84
530,117
531,49
532,37
533,31
534,138
535,235
536,140
537,151
538,221
539,82
540,189
541,149
542,5
543,169
544,155
545,99
546,236
547,241
548,188
549,159
550,51
551,58
552,116
553,203
554,0
555,20
556,181
557,60
558,146
559,89
560,118
561,5
562,0
563,185
564,0
565,258
566,172
567,216
568,151
569,178
570,130
571,118
572,2
573,181
574,199
575,224
576,255
577,21
578,45
579,157
580,159
581,10
582,153
583,30
584,23
585,181
586,9
587,17
588,9
589,249
590,75
591,186
592,52
593,202
594,240
595,99
596,4
597,261
598,201
599,179
600,266
601,6
602,25
603,241
604,120
605,145
606,86
607,144
608,101
609,21
610,8
611,275
612,173
613,61
614,28
615,31
616,108
617,31
618,5
619,156
620,73
621,99
622,251
623,3
624,63
625,129
626,56
627,102
628,243
629,146
630,32
631,3
632,207
633,126
634,12
635,2
636,43
637,39
638,89
639,174
640,254
641,205
642,190
643,122
644,80
645,77
646,195
647,154
648,182
649,269
650,67
651,17
652,138
653,85
654,185
655,252
656,234
657,88
658,260
659,57
660,17
661,68
662,17
663,132
664,198
665,6
666,251
667,143
668,7
669,20
670,30
671,49
672,102
673,178
674,0
675,29
676,57
677,8
678,0
679,64
680,199
681,21
682,230
683,28
684,124
685,145
686,124
687,158
688,3
689,0
690,30
691,6
692,148
693,157
694,40
695,45
696,201
697,234
698,104
699,17
700,13
701,9
702,173
703,179
704,124
705,132
706,116
707,211
708,113
709,163
710,204
711,0
712,199
713,164
714,235
715,28
716,139
717,35
718,84
719,267
720,44
721,271
722,186
723,73
724,43
725,18
726,24
727,108
728,49
729,190
730,245
731,137
732,73
733,87
734,162
735,16
736,100
737,7
738,24
739,24
740,95
741,77
742,40
743,125
744,146
745,98
746,24
747,6
748,9
749,48
750,16
751,236
752,145
753,9
754,272
755,84
756,21
757,27
758,35
759,52
760,142
761,78
762,55
763,277
764,49
765,28
766,106
767,41
768,62
769,36
770,243
771,77
772,54
773,114
774,237
775,254
776,187
777,64
778,217
779,155
780,1
781,114
782,116
783,3
784,119
785,102
786,62
787,20
788,11
789,268
790,83
791,12
792,91
793,160
794,18
795,228
796,1
797,71
798,136
799,1
800,16
801,71
802,182
803,26
804,152
805,111
806,169
807,93
808,178
809,60
810,79
811,64
812,10
813,158
814,14
815,13
816,160
817,30
818,65
819,124
820,114
821,248
822,254
823,189
824,1
825,104
826,110
827,2
828,222
829,192
830,40
831,48
832,164
833,120
834,114
835,19
