id,ground_truth
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,1
9,0
10,1
11,1
12,0
13,2
14,1
15,0
16,2
17,0
18,2
19,0
20,2
21,2
22,0
23,2
24,1
25,0
26,3
27,1
28,0
29,1
30,2
31,1
32,2
33,2
34,1
35,4
36,0
37,0
38,0
39,0
40,1
41,2
42,0
43,0
44,0
45,1
46,1
47,0
48,1
49,1
50,1
51,2
52,3
53,3
54,0
55,0
56,2
57,0
58,0
59,2
60,0
61,2
62,2
63,2
64,1
65,2
66,2
67,0
68,2
69,1
70,2
71,2
72,1
73,3
74,2
75,0
76,0
77,0
78,2
79,2
80,2
81,1
82,2
83,0
84,0
85,2
86,3
87,0
88,2
89,1
90,0
91,5
92,0
93,2
94,5
95,1
96,1
97,4
98,1
99,0
100,1
101,1
102,1
103,0
104,0
105,0
106,2
107,1
108,1
109,0
110,1
111,2
112,2
113,1
114,1
115,1
116,2
117,2
118,0
119,2
120,0
121,5
122,0
123,2
124,0
125,2
126,0
127,0
128,3
129,2
130,0
131,3
132,0
133,2
134,0
135,2
136,2
137,1
138,1
139,0
140,1
141,1
142,2
143,2
144,2
145,3
146,1
147,2
148,3
149,0
150,0
151,2
152,5
153,1
154,0
155,1
156,0
157,0
158,2
159,0
160,0
161,0
162,1
163,3
164,1
165,1
166,1
167,2
168,1
169,1
170,0
171,0
172,1
173,2
174,2
175,1
176,2
177,3
178,0
179,0
180,0
181,0
182,1
183,5
184,0
185,0
186,3
187,1
188,1
189,3
190,2
191,2
192,1
193,1
194,1
195,0
196,2
197,3
198,0
199,3
200,2
201,2
202,0
203,2
204,5
205,1
206,0
207,0
208,3
209,0
210,0
211,2
212,0
213,2
214,2
215,1
216,0
217,1
218,1
219,2
220,5
221,1
222,1
223,4
224,0
225,2
226,1
227,5
228,2
229,1
230,0
231,2
232,1
233,1
234,3
235,2
236,2
237,1
238,1
239,0
240,2
241,0
242,0
243,1
244,0
245,0
246,6
247,2
248,0
249,2
250,2
251,2
252,2
253,1
254,1
255,1
256,1
257,1
258,2
259,1
260,0
261,1
262,1
263,1
264,1
265,1
266,2
267,1
268,2
269,1
270,2
271,1
272,0
273,0
274,2
275,0
276,5
277,2
278,1
279,0
280,2
281,0
282,2
283,4
284,0
285,2
286,5
287,0
288,1
289,0
290,0
291,0
292,0
293,1
294,2
295,1
296,1
297,0
298,2
299,1
300,2
301,2
302,2
303,0
304,1
305,1
306,1
307,2
308,1
309,3
310,0
311,5
312,2
313,0
314,1
315,0
316,0
317,2
318,2
319,2
320,2
321,0
322,1
323,2
324,1
325,2
326,0
327,2
328,0
329,1
330,0
331,2
332,1
333,2
334,2
335,0
336,4
337,1
338,1
339,5
340,0
341,1
342,2
343,1
344,0
345,1
346,0
347,1
348,1
349,0
350,2
351,2
352,2
353,1
354,0
355,2
356,0
357,2
358,0
359,0
360,2
361,1
362,0
363,1
364,2
365,1
366,0
367,1
368,0
369,1
370,0
371,1
372,2
373,2
374,1
375,0
376,2
377,1
378,1
379,1
380,4
381,0
382,2
383,1
384,1
385,0
386,5
387,0
388,0
389,2
390,1
391,3
392,1
393,0
394,2
395,1
396,0
397,0
398,0
399,0
400,1
401,2
402,0
403,2
404,0
405,2
406,2
407,1
408,2
409,2
410,1
411,0
412,0
413,1
414,1
415,1
416,0
417,1
418,2
419,0
420,2
421,0
422,2
423,2
424,0
425,2
426,2
427,0
428,2
429,1
430,2
431,2
432,1
433,1
434,2
435,0
436,1
437,1
438,1
439,3
440,2
441,1
442,2
443,0
444,0
445,2
446,5
447,0
448,0
449,0
450,1
451,1
452,1
453,2
454,0
455,4
456,0
457,2
458,0
459,1
460,1
461,1
462,0
463,0
464,1
465,0
466,0
467,2
468,0
469,1
470,1
471,0
472,0
473,1
474,2
475,2
476,0
477,1
478,2
479,0
480,2
481,2
482,2
483,3
484,2
485,1
486,2
487,2
488,2
489,1
490,2
491,1
492,2
493,2
494,4
495,0
496,0
497,0
498,2
499,0
500,0
501,0
502,1
503,0
504,0
505,0
506,2
507,0
508,1
509,0
510,2
511,3
512,2
513,5
514,2
515,1
516,1
517,1
518,1
519,0
520,2
521,0
522,1
523,0
524,2
525,2
526,1
527,1
528,2
529,0
530,3
531,1
532,2
533,2
534,1
535,2
536,0
537,2
538,0
539,0
540,2
541,3
542,0
543,1
544,5
545,2
546,0
547,0
548,1
549,0
550,4
551,2
552,0
553,1
554,0
555,1
556,1
557,1
558,0
559,2
560,2
561,0
562,0
563,2
564,1
565,4
566,2
567,2
568,2
569,0
570,2
571,0
572,2
573,0
574,0
575,1
576,2
577,2
578,5
579,1
580,2
581,1
582,2
583,0
584,2
585,1
586,2
587,1
588,2
589,1
590,2
591,2
592,0
593,0
594,0
595,2
596,2
597,3
598,2
599,0
600,4
601,1
602,0
603,1
604,3
605,1
606,0
607,0
608,4
609,3
610,2
611,2
612,2
613,2
614,1
615,2
616,1
617,0
618,2
619,0
620,2
621,0
622,1
623,2
624,0
625,0
626,5
627,2
628,1
629,1
630,1
631,2
632,4
633,2
634,5
635,0
636,0
637,2
638,1
639,2
640,2
641,0
642,2
643,1
644,0
645,0
646,0
647,2
648,2
649,7
650,2
651,1
652,4
653,0
654,2
655,2
656,0
657,1
658,1
659,1
660,1
661,0
662,0
663,1
664,0
665,1
666,2
667,4
668,2
669,1
670,1
671,5
672,2
673,0
674,0
675,0
676,2
677,2
678,2
679,3
680,5
681,2
682,1
683,0
684,0
685,0
686,0
687,1
688,2
689,1
690,0
691,2
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,1
700,0
701,0
702,1
703,2
704,3
705,0
706,0
707,2
708,2
709,2
710,1
711,1
712,2
713,2
714,2
715,1
716,3
717,0
718,1
719,1
720,0
721,0
722,0
723,0
724,0
725,2
726,0
727,0
728,2
729,0
730,2
731,2
732,0
733,1
734,2
735,3
736,1
737,1
738,1
739,1
740,1
741,2
742,0
743,2
744,2
745,2
746,2
747,2
748,0
749,1
750,1
751,1
752,2
753,3
754,0
755,2
756,2
757,3
758,2
759,4
760,1
761,1
762,1
763,0
764,0
765,1
766,1
767,1
768,0
769,0
770,0
771,0
772,0
773,2
774,0
775,1
776,2
777,2
778,2
779,2
780,2
781,2
782,0
783,5
784,0
785,0
786,2
787,0
788,2
789,1
790,0
791,0
792,0
793,1
794,3
795,1
796,1
797,2
798,0
799,3
800,1
801,1
802,0
803,0
804,2
805,0
806,2
807,1
808,2
809,2
810,0
811,1
812,2
813,2
814,5
815,0
816,1
817,2
818,1
819,0
820,1
821,2
822,3
823,1
824,0
825,2
826,1
827,2
828,1
829,0
830,1
831,2
832,1
833,2
834,1
835,2
836,5
837,1
838,0
839,1
840,0
841,1
842,3
843,1
844,1
845,0
846,0
847,1
848,1
849,0
850,2
851,2
852,2
853,2
854,2
855,0
856,1
857,1
858,0
859,1
860,1
861,7
862,1
863,1
864,1
865,1
866,0
867,1
868,0
869,0
870,1
871,2
872,0
873,4
874,5
875,0
876,0
877,2
878,1
879,1
880,0
881,0
882,1
883,5
884,1
885,0
886,1
887,2
888,1
889,1
890,2
891,1
892,0
893,1
894,2
895,1
896,0
897,2
898,1
899,4
900,1
901,1
902,0
903,2
904,3
905,4
906,2
907,0
908,0
909,3
910,0
911,1
912,2
913,0
914,0
915,0
916,1
917,2
918,2
919,2
920,2
921,4
922,2
923,0
924,2
925,2
926,1
927,1
928,2
929,3
930,0
931,2
932,4
933,0
934,2
935,5
936,2
937,0
938,2
939,2
940,0
941,0
942,0
943,2
944,4
945,2
946,2
947,1
948,1
949,1
950,0
951,1
952,1
953,0
954,2
955,3
956,2
957,2
958,1
959,1
960,2
961,4
962,1
963,0
964,0
965,0
966,0
967,2
968,0
969,2
970,1
971,2
972,2
973,1
974,3
975,2
976,0
977,1
978,2
979,2
980,2
981,1
982,1
983,2
984,0
985,0
986,0
987,2
988,2
989,0
990,0
991,0
992,1
993,2
994,3
995,2
996,0
997,1
998,2
999,4
1000,1
1001,0
1002,2
1003,1
1004,2
1005,1
1006,1
1007,1
1008,0
1009,0
1010,2
1011,0
1012,5
1013,2
1014,1
1015,0
1016,1
1017,2
1018,2
1019,0
1020,1
1021,1
1022,2
1023,4
1024,0
1025,2
1026,2
1027,1
1028,3
1029,0
1030,0
1031,1
1032,2
1033,2
1034,2
1035,0
1036,0
1037,2
1038,1
1039,2
1040,2
1041,0
1042,1
1043,3
1044,2
1045,4
1046,0
1047,2
1048,2
1049,0
1050,2
1051,0
1052,1
1053,1
1054,2
1055,1
1056,1
1057,3
1058,1
1059,1
