id,ground_truth
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,2
9,1
10,2
11,1
12,2
13,2
14,0
15,0
16,0
17,1
18,2
19,2
20,1
21,0
22,1
23,1
24,5
25,1
26,1
27,0
28,0
29,1
30,2
31,2
32,1
33,8
34,1
35,1
36,1
37,0
38,0
39,2
40,0
41,3
42,1
43,2
44,0
45,2
46,0
47,0
48,2
49,2
50,2
51,1
52,2
53,2
54,0
55,0
56,1
57,1
58,0
59,1
60,2
61,1
62,0
63,2
64,4
65,0
66,0
67,4
68,2
69,8
70,2
71,2
72,1
73,2
74,2
75,3
76,1
77,0
78,0
79,0
80,1
81,1
82,2
83,2
84,1
85,0
86,2
87,0
88,1
89,5
90,1
91,1
92,0
93,1
94,2
95,3
96,1
97,2
98,2
99,1
100,0
101,0
102,2
103,5
104,2
105,0
106,0
107,1
108,1
109,0
110,1
111,0
112,2
113,4
114,4
115,2
116,1
117,2
118,0
119,0
120,2
121,2
122,3
123,1
124,2
125,1
126,1
127,1
128,1
129,0
130,0
131,1
132,0
133,2
134,2
135,2
136,1
137,0
138,1
139,0
140,2
141,0
142,2
143,0
144,1
145,0
146,2
147,0
148,0
149,0
150,4
151,2
152,5
153,1
154,0
155,1
156,2
157,1
158,0
159,5
160,2
161,2
162,0
163,1
164,1
165,2
166,5
167,1
168,1
169,1
170,0
171,0
172,1
173,2
174,5
175,2
176,0
177,2
178,0
179,0
180,1
181,4
182,1
183,0
184,2
185,2
186,0
187,8
188,2
189,0
190,1
191,1
192,1
193,2
194,2
195,3
196,2
197,2
198,0
199,4
200,4
201,1
202,1
203,1
204,1
205,2
206,0
207,0
208,2
209,0
210,0
211,2
212,1
213,2
214,2
215,1
216,1
217,1
218,2
219,2
220,1
221,2
222,0
223,1
224,2
225,1
226,0
227,1
228,1
229,0
230,2
231,0
232,0
233,1
234,5
235,0
236,0
237,0
238,0
239,5
240,2
241,2
242,2
243,1
244,1
245,2
246,1
247,0
248,2
249,1
250,2
251,2
252,0
253,0
254,2
255,0
256,0
257,2
258,0
259,2
260,2
261,1
262,0
263,0
264,1
265,2
266,2
267,1
268,1
269,2
270,1
271,2
272,0
273,3
274,3
275,0
276,1
277,4
278,1
279,1
280,1
281,5
282,2
283,0
284,2
285,1
286,2
287,2
288,0
289,0
290,0
291,1
292,2
293,1
294,2
295,2
296,1
297,4
298,0
299,1
300,1
301,1
302,1
303,1
304,0
305,0
306,0
307,2
308,0
309,0
310,1
311,0
312,1
313,1
314,0
315,2
316,4
317,2
318,0
319,2
320,5
321,0
322,2
323,2
324,4
325,2
326,2
327,0
328,1
329,0
330,2
331,1
332,1
333,2
334,2
335,3
336,0
337,0
338,2
339,0
340,0
341,2
342,1
343,1
344,1
345,2
346,1
347,5
348,1
349,0
350,2
351,2
352,3
353,2
354,1
355,4
356,1
357,0
358,1
359,0
360,0
361,0
362,1
363,1
364,1
365,2
366,0
367,0
368,2
369,0
370,1
371,0
372,1
373,1
374,0
375,2
376,0
377,0
378,2
379,0
380,1
381,7
382,3
383,0
384,4
385,3
386,0
387,7
388,0
389,2
390,0
391,1
392,1
393,2
394,1
395,2
396,3
397,1
398,2
399,2
400,2
401,2
402,2
403,1
404,5
405,3
406,2
407,1
408,4
409,2
410,2
411,0
412,1
413,0
414,0
415,2
416,1
417,2
418,0
419,1
420,4
421,2
422,0
423,0
424,2
425,0
426,2
427,2
428,4
429,5
430,2
431,4
432,1
433,2
434,0
435,1
436,1
437,2
438,3
439,1
440,2
441,1
442,1
443,2
444,2
445,2
446,0
447,1
448,1
449,1
450,0
451,1
452,2
453,1
454,3
455,0
456,0
457,2
458,2
459,2
460,0
461,1
462,2
463,4
464,2
465,1
466,0
467,1
468,1
469,1
470,0
471,2
472,0
473,5
474,2
475,0
476,1
477,2
478,4
479,0
480,0
481,2
482,1
483,2
484,2
485,0
486,1
487,0
488,0
489,1
490,0
491,0
492,0
493,0
494,0
495,1
496,2
497,1
498,2
499,1
500,1
501,1
502,1
503,0
504,2
505,2
506,0
507,1
508,0
509,2
510,2
511,1
512,1
513,2
514,1
515,1
516,0
517,2
518,0
519,1
520,0
521,1
522,0
523,2
524,1
525,2
526,1
527,1
528,2
529,0
530,1
531,2
532,0
533,2
534,2
535,0
536,2
537,2
538,1
539,1
540,1
541,0
542,2
543,0
544,2
545,5
546,2
547,2
548,1
549,0
550,5
551,2
552,1
553,1
554,3
555,0
556,2
557,0
558,1
559,2
560,4
561,1
562,5
563,1
564,2
565,1
566,2
567,0
568,1
569,0
570,0
571,2
572,1
573,2
574,2
575,0
576,1
577,0
578,2
579,2
580,0
581,0
582,1
583,0
584,2
585,0
586,0
587,0
588,4
589,0
590,6
591,2
592,0
593,0
594,2
595,1
596,1
597,3
598,1
599,2
600,1
601,2
602,1
603,2
604,2
605,1
606,0
607,2
608,2
609,1
610,0
611,2
612,2
613,2
614,2
615,3
616,2
617,0
618,1
619,0
620,0
621,1
622,0
623,0
624,0
625,2
626,1
627,1
628,2
629,2
630,2
631,1
632,0
633,1
634,5
635,0
636,2
637,1
638,2
639,2
640,1
641,1
642,1
643,2
644,1
645,1
646,0
647,1
648,1
649,2
650,0
651,2
652,0
653,0
654,0
655,0
656,1
657,0
658,0
659,4
660,1
661,1
662,1
663,0
664,0
665,0
666,0
667,2
668,2
669,2
670,5
671,1
672,2
673,1
674,1
675,1
676,0
677,0
678,1
679,1
680,0
681,1
682,3
683,1
684,0
685,2
686,2
687,0
688,0
689,0
690,1
691,1
692,2
693,1
694,0
695,1
696,0
697,2
698,1
699,2
700,1
701,0
702,1
703,0
704,0
705,2
706,0
707,0
708,5
709,0
710,5
711,1
712,1
713,5
714,1
715,5
716,1
717,1
718,1
719,1
720,1
721,0
722,2
723,1
724,0
725,3
726,2
727,1
728,5
729,0
730,2
731,0
732,0
733,2
734,0
735,2
736,2
737,0
738,0
739,2
740,0
741,1
742,4
743,1
744,1
745,1
746,0
747,1
748,1
749,2
750,2
751,3
752,2
753,1
754,1
755,0
756,3
757,0
758,1
759,0
760,5
761,5
762,2
763,2
764,2
765,0
766,1
767,1
768,0
769,0
770,2
771,1
772,1
773,0
774,2
775,2
776,3
777,1
778,2
779,2
780,1
781,1
782,1
783,2
784,2
785,0
786,0
787,1
788,5
789,1
790,4
791,0
792,0
793,1
794,0
795,0
796,2
797,1
798,1
799,0
800,2
801,1
802,3
803,4
804,0
805,2
806,0
807,3
808,0
809,1
810,0
811,4
812,2
813,1
814,1
815,2
816,0
817,2
818,2
819,1
820,6
821,2
822,1
823,2
824,5
825,1
826,2
827,4
828,2
829,0
830,1
831,1
832,0
833,3
834,0
835,4
836,2
837,0
838,1
839,0
840,0
841,0
842,0
843,0
844,1
845,2
846,2
847,1
848,0
849,1
850,1
851,0
852,1
853,2
854,0
855,2
856,2
857,0
858,1
859,0
860,2
861,1
862,3
863,2
864,2
865,2
866,5
867,0
868,2
869,5
870,1
871,2
872,0
873,2
874,0
875,1
876,0
877,0
878,0
879,0
880,0
881,2
882,4
883,0
884,2
885,0
886,1
887,0
888,0
889,1
890,1
891,1
892,1
893,2
894,2
895,1
896,1
897,1
898,2
899,0
900,2
901,2
902,0
903,2
904,1
905,2
906,0
907,2
908,5
909,1
910,1
911,1
912,1
913,0
914,5
915,1
916,1
917,1
918,0
919,2
920,2
921,2
922,1
923,1
924,5
925,2
926,0
927,2
928,0
929,1
930,2
931,1
932,1
933,2
934,5
935,4
936,0
937,0
938,0
939,5
940,0
941,1
942,1
943,4
944,0
945,0
946,2
947,1
948,1
949,1
950,1
951,2
952,2
953,1
954,1
955,5
956,1
957,2
958,2
959,1
960,1
961,0
962,2
963,1
964,0
965,1
966,1
967,0
968,0
969,2
970,2
971,2
972,0
973,2
974,1
975,0
976,0
977,0
978,2
979,5
980,5
981,5
982,0
983,0
984,0
985,0
986,0
987,0
988,5
989,2
990,0
991,0
992,2
993,4
994,2
995,1
996,2
997,0
998,1
999,0
1000,0
1001,0
1002,1
1003,1
1004,3
1005,2
1006,2
1007,4
1008,2
1009,0
1010,1
1011,2
1012,2
1013,1
1014,2
1015,1
1016,3
1017,1
1018,0
1019,2
1020,0
1021,0
1022,0
1023,2
1024,1
1025,1
1026,0
1027,1
1028,2
1029,0
1030,3
1031,0
1032,1
1033,0
1034,0
1035,1
1036,0
1037,0
1038,2
1039,0
1040,1
1041,0
1042,2
1043,0
1044,1
1045,0
1046,1
1047,1
1048,1
1049,0
1050,0
1051,1
1052,1
1053,0
1054,0
1055,1
1056,2
1057,2
1058,0
1059,1
